r_mm,arrival_time_ns
0.053953953953953956,4.201575147989582
0.05465465465465466,4.201626135910566
0.055355355355355365,4.201677792479978
0.05605605605605606,4.201730118114254
0.05675675675675677,4.201783113235349
0.057457457457457464,4.201836778270742
0.05815815815815816,4.201891113653458
0.058858858858858866,4.201946119822059
0.05955955955955956,4.202001797220667
0.06026026026026027,4.202058146298967
0.06096096096096097,4.202115167512215
0.06166166166166166,4.202172861321248
0.062362362362362374,4.202231228192492
0.06306306306306307,4.202290268597976
0.06376376376376378,4.202349983015338
0.06446446446446447,4.217367683757126
0.06516516516516517,4.217480819934787
0.06586586586586587,4.217595207854775
0.06656656656656658,4.217710848451996
0.06726726726726728,4.217827742671932
0.06796796796796797,4.217945891470658
0.06866866866866868,4.218065295814871
0.06936936936936938,4.218185956681913
0.07007007007007007,4.218307875059769
0.07077077077077078,4.218431051947109
0.07147147147147148,4.218555488353294
0.07217217217217217,4.218681185298409
0.07287287287287289,4.218808143813269
0.07357357357357358,4.218936364939455
0.07427427427427429,4.219065849729318
0.07497497497497499,4.219196599246018
0.07567567567567568,4.219328614563532
0.07637637637637638,4.2194618967666795
0.07707707707707709,4.219596446951147
0.07777777777777778,4.219732266223513
0.0784784784784785,4.219869355701258
0.07917917917917919,4.220007716512795
0.07987987987987988,4.2201473497975
0.08058058058058058,4.22028825670572
0.0812812812812813,4.220430438398809
0.08198198198198199,4.220573896049141
0.0826826826826827,4.22071863084014
0.08338338338338339,4.220864643966308
0.08408408408408409,4.221011936633236
0.0847847847847848,4.221160510057644
0.0854854854854855,4.221310365467391
0.0861861861861862,4.221461504101519
0.0868868868868869,4.221613927210252
0.08758758758758758,4.221767636055048
0.0882882882882883,4.221922631908605
0.088988988988989,4.222078916054898
0.0896896896896897,4.222236489789206
0.0903903903903904,4.2223958255086105
0.09109109109109109,4.222558387752556
0.09179179179179181,4.222722264357192
0.0924924924924925,4.222887456716989
0.0931931931931932,4.22305396623833
0.09389389389389391,4.22322179433956
0.0945945945945946,4.223390942450993
0.09529529529529532,4.223561412014967
0.09599599599599601,4.223733204485858
0.09669669669669671,4.223906321330112
0.0973973973973974,4.224080764026282
0.09809809809809811,4.224256534065058
0.09879879879879883,4.224433632949292
0.09949949949949952,4.2246120621940415
0.1002002002002002,4.224791823326584
0.10090090090090091,4.224972917886471
0.10160160160160162,4.225155347425542
0.10230230230230232,4.225339113507971
0.10300300300300302,4.225524217710291
0.10370370370370371,4.225710661621424
0.10440440440440442,4.225898446842735
0.10510510510510511,4.226087574988041
0.10580580580580581,4.226278047683657
0.10650650650650653,4.226469866568438
0.10720720720720722,4.226663033293801
0.10790790790790791,4.226857549523764
0.10860860860860862,4.227053416934989
0.10930930930930932,4.227250637216803
0.11001001001001003,4.22745052068665
0.11071071071071073,4.227653413016606
0.11141141141141142,4.227857683826676
0.11211211211211213,4.228063334890153
0.11281281281281282,4.228270367993444
0.11351351351351353,4.228478784936095
0.11421421421421424,4.228688587530842
0.11491491491491493,4.228899777603649
0.11561561561561562,4.229112356993739
0.11631631631631632,4.2293263275536415
0.11701701701701704,4.229541691149231
0.11771771771771773,4.229758449659768
0.11841841841841844,4.229976604977937
0.11911911911911913,4.230196159009891
0.11981981981981983,4.230417113675291
0.12052052052052054,4.230639470907345
0.12122122122122124,4.230863232652863
0.12192192192192194,4.231088400872282
0.12262262262262263,4.231314977539719
0.12332332332332333,4.231542964643015
0.12402402402402404,4.231772364183772
0.12472472472472475,4.2320031781774095
0.12542542542542545,4.232235408653183
0.12612612612612614,4.232470694535778
0.12682682682682683,4.232709220794778
0.12752752752752755,4.23294919142338
0.12822822822822824,4.233190608551764
0.12892892892892893,4.2334334743245075
0.12962962962962965,4.233677790900645
0.13033033033033034,4.233923560453695
0.13103103103103106,4.23417078517173
0.13173173173173175,4.234419467257413
0.13243243243243244,4.234669608928053
0.13313313313313316,4.234921212415646
0.13383383383383385,4.235174279966929
0.13453453453453457,4.235428813843442
0.13523523523523526,4.235684816321558
0.13593593593593595,4.235942289692547
0.13663663663663667,4.236201236262631
0.13733733733733736,4.236461658353019
0.13803803803803805,4.23672355829998
0.13873873873873876,4.23698693845488
0.13943943943943946,4.237251801184246
0.14014014014014015,4.237520535363787
0.14084084084084086,4.237792279423271
0.14154154154154155,4.238065536081458
0.14224224224224227,4.238340307819581
0.14294294294294296,4.238616597134664
0.14364364364364365,4.238894406539571
0.14434434434434434,4.239173738563088
0.14504504504504506,4.239454595749948
0.14574574574574578,4.239736980660916
0.14644644644644647,4.240020895872834
0.14714714714714716,4.240306343978689
0.14784784784784785,4.240593327587669
0.14854854854854857,4.2408818493252145
0.14924924924924926,4.2411719118331
0.14994994994994998,4.24146351776947
0.15065065065065067,4.24175666980892
0.15135135135135136,4.242051370642554
0.15205205205205208,4.242347622978038
0.15275275275275277,4.242649692776122
0.1534534534534535,4.242953399292134
0.15415415415415418,4.243258689566756
0.15485485485485487,4.243565566436696
0.15555555555555556,4.243874032755961
0.15625625625625628,4.244184091395929
0.156956956956957,4.2444957452454
0.15765765765765768,4.2448089972106855
0.15835835835835838,4.245123850215657
0.15905905905905907,4.245440307201833
0.15975975975975976,4.245758371128436
0.16046046046046047,4.246078044972466
0.16116116116116116,4.246399331728778
0.1618618618618619,4.246722234410149
0.1625625625625626,4.247046756047338
0.1632632632632633,4.24737325391741
0.16396396396396398,4.247705751523958
0.16466466466466467,4.248039902485766
0.1653653653653654,4.248375709976417
0.16606606606606608,4.248713177188311
0.16676676676676677,4.2490523073327315
0.1674674674674675,4.249393103639938
0.16816816816816818,4.249735569359233
0.1688688688688689,4.250079707759049
0.1695695695695696,4.250425522127017
0.1702702702702703,4.250773015770068
0.170970970970971,4.251122192014485
0.1716716716716717,4.251473054206012
0.1723723723723724,4.251825605709914
0.1730730730730731,4.252179849911076
0.1737737737737738,4.252538527064873
0.17447447447447448,4.252901304533976
0.17517517517517517,4.253265811478762
0.17587587587587591,4.253632051442196
0.1765765765765766,4.254000027987779
0.17727727727727732,4.254369744699638
0.177977977977978,4.254741205182612
0.1786786786786787,4.2551144130623575
0.1793793793793794,4.255489371985417
0.18008008008008008,4.25586608561933
0.1807807807807808,4.256244557652711
0.1814814814814815,4.256624791795353
0.18218218218218218,4.257006791778314
0.1828828828828829,4.2573912546867385
0.18358358358358362,4.257782313611568
0.1842842842842843,4.25817517749337
0.184984984984985,4.258569850236439
0.18568568568568572,4.258966335767364
0.1863863863863864,4.259364638035132
0.1870870870870871,4.25976476101123
0.18778778778778782,4.260166708689747
0.1884884884884885,4.260570485087478
0.1891891891891892,4.260976094244026
0.1898898898898899,4.2613835402219085
0.19059059059059064,4.26179282710666
0.19129129129129133,4.262203959006939
0.19199199199199202,4.2626209029662485
0.19269269269269274,4.2630416535408475
0.19339339339339343,4.26346429081763
0.19409409409409412,4.263888819095258
0.1947947947947948,4.264315242696657
0.1954954954954955,4.264743565969144
0.19619619619619622,4.265173793284541
0.1968968968968969,4.265605929039284
0.19759759759759765,4.266039977654552
0.19829829829829834,4.266475943576375
0.19899899899899903,4.266913831275751
0.19969969969969972,4.2673538983483965
0.2004004004004004,4.267801922259525
0.20110110110110113,4.268251912098322
0.20180180180180182,4.268703872542106
0.2025025025025025,4.269157808294409
0.20320320320320323,4.269613724085148
0.20390390390390392,4.270071624670738
0.20460460460460464,4.270531514834211
0.20530530530530533,4.270993399385358
0.20600600600600605,4.271457283160858
0.20670670670670674,4.271923171024406
0.20740740740740743,4.277357065803624
0.20810810810810815,4.277578346799284
0.20880880880880884,4.277800533445348
0.20950950950950953,4.278023627518863
0.21021021021021022,4.278247630805906
0.2109109109109109,4.278472545101612
0.21161161161161163,4.278698372210219
0.21231231231231235,4.278925113945097
0.21301301301301306,4.279152772128793
0.21371371371371375,4.279381348593061
0.21441441441441444,4.279610845178905
0.21511511511511514,4.27984126373662
0.21581581581581583,4.280072606125819
0.21651651651651654,4.280304874215488
0.21721721721721723,4.280538069884006
0.21791791791791792,4.2807721950192015
0.21861861861861864,4.281007251518384
0.21931931931931936,4.281243241288377
0.22002002002002005,4.281480166245571
0.22072072072072074,4.281718028315958
0.22142142142142146,4.281956829435167
0.22212212212212215,4.2821965715485115
0.22282282282282284,4.287436952868916
0.22352352352352356,4.287684779966406
0.22422422422422425,4.287933634071677
0.22492492492492494,4.288183517892937
0.22562562562562563,4.288434434153345
0.22632632632632638,4.288686385591092
0.22702702702702707,4.288939374959479
0.22772772772772776,4.289193405026999
0.22842842842842848,4.289448478577413
0.22912912912912917,4.289704598409837
0.22982982982982986,4.289961767338814
0.23053053053053055,4.2902199881944085
0.23123123123123124,4.290479263822274
0.23193193193193196,4.290739597083747
0.23263263263263265,4.291000990855934
0.2333333333333334,4.291263448031778
0.23403403403403408,4.291526971520167
0.23473473473473477,4.291791564246002
0.23543543543543546,4.292057229150288
0.23613613613613615,4.297320964688514
0.23683683683683687,4.297597488719733
0.23753753753753756,4.297875138468233
0.23823823823823825,4.2981539171526855
0.23893893893893897,4.2984338280097365
0.23963963963963966,4.298714874294104
0.24034034034034035,4.2989970592786815
0.24104104104104107,4.299280386254636
0.2417417417417418,4.2995648585315145
0.24244244244244248,4.29985047943735
0.24314314314314317,4.300137252318755
0.2438438438438439,4.300425180541039
0.24454454454454458,4.3007142674883045
0.24524524524524527,4.3010045165635615
0.24594594594594596,4.301295931188831
0.24664664664664665,4.301588514805252
0.24734734734734737,4.301882270873194
0.2480480480480481,4.302177202872363
0.2487487487487488,4.317982097365115
0.2494494494494495,4.319249498521842
0.2501501501501502,4.320526555206972
0.2508508508508509,4.3218133626572905
0.25155155155155157,4.322701978680931
0.2522522522522523,4.323347310864136
0.25295295295295295,4.323995229337468
0.25365365365365367,4.324645742121529
0.2543543543543544,4.325298857282409
0.2550550550550551,4.325954582931961
0.2557557557557558,4.326612927228066
0.2564564564564565,4.327273898374915
0.2571571571571572,4.327946547030399
0.25785785785785786,4.328622226768593
0.2585585585585586,4.3293006008418145
0.2592592592592593,4.329981677820978
0.25995995995995996,4.330665466325877
0.2606606606606607,4.3313519750254805
0.2613613613613614,4.332041212638225
0.2620620620620621,4.332739404431033
0.2627627627627628,4.333443991698558
0.2634634634634635,4.334151380150776
0.2641641641641642,4.334861578912749
0.2648648648648649,4.335574597161915
0.2655655655655656,4.3362904441283945
0.2662662662662663,4.3370091290953345
0.266966966966967,4.337715689146862
0.2676676676676677,4.338415346953069
0.2683683683683684,4.339117768861832
0.26906906906906913,4.3398229639972
0.2697697697697698,4.340530941535626
0.2704704704704705,4.341241710706282
0.27117117117117123,4.341955280791413
0.2718718718718719,4.342659350556168
0.2725725725725726,4.3433554198819655
0.27327327327327333,4.344054230582412
0.273973973973974,4.344755791888024
0.2746746746746747,4.345460113082613
0.2753753753753754,4.346167203503625
0.2760760760760761,4.346877072542473
0.2767767767767768,4.347594103967623
0.27747747747747753,4.3483198665065474
0.27817817817817825,4.349048491478979
0.2788788788788789,4.349779988808562
0.27957957957957963,4.350514368476928
0.2802802802802803,4.351251640524073
0.280980980980981,4.351991815048726
0.28168168168168173,4.352741066617381
0.2823823823823824,4.353497252349821
0.2830830830830831,4.354256419556092
0.2837837837837838,4.355018578812375
0.28448448448448455,4.35578374075719
0.2851851851851852,4.356551916091817
0.2858858858858859,4.3573237101616265
0.28658658658658664,4.358108516215214
0.2872872872872873,4.358896419133388
0.287987987987988,4.3596874301324195
0.2886886886886887,4.360481560495286
0.2893893893893894,4.3612788215721165
0.2900900900900901,4.362079224780621
0.29079079079079084,4.362891045279077
0.29149149149149156,4.363708770432389
0.2921921921921922,4.364529725889075
0.29289289289289294,4.3653539236207495
0.2935935935935936,4.366181375670931
0.2942942942942943,4.367012094155542
0.29499499499499504,4.367853886425884
0.2956956956956957,4.368702578212112
0.2963963963963964,4.3695546291470135
0.29709709709709714,4.370410051938705
0.29779779779779786,4.371268859372389
0.2984984984984985,4.372131064310882
0.29919919919919924,4.3730065554619655
0.29989989989989996,4.373887418233396
0.3006006006006006,4.374771776063189
0.30130130130130134,4.375659642447646
0.30200200200200206,4.376551030965796
0.3027027027027027,4.377448383999453
0.30340340340340344,4.378359061933081
0.30410410410410416,4.379273364128819
0.3048048048048048,4.380191304838952
0.30550550550550554,4.381112898403929
0.30620620620620626,4.3820381592530016
0.306906906906907,4.382976641867016
0.30760760760760764,4.3839219454817995
0.30830830830830835,4.384871023986733
0.3090090090090091,4.385823892532264
0.30970970970970974,4.386780566363578
0.31041041041041045,4.387747570957095
0.3111111111111111,4.3887249836509215
0.31181181181181183,4.389706314424446
0.31251251251251255,4.390691579290298
0.3132132132132132,4.3916807943622755
0.313913913913914,4.392679615527574
0.3146146146146146,4.393690298658421
0.31531531531531537,4.394705050300917
0.3160160160160161,4.395723887386035
0.31671671671671675,4.396746826952853
0.31741741741741747,4.397780918904263
0.31811811811811813,4.398826090852937
0.3188188188188189,4.39987548944949
0.3195195195195195,4.400929132603742
0.3202202202202203,4.401987038341123
0.32092092092092095,4.403060026676498
0.32162162162162167,4.404140966429111
0.32232232232232233,4.405226299168088
0.32302302302302305,4.406316043847359
0.3237237237237238,4.412313292528946
0.32442442442442443,4.412775421861077
0.3251251251251252,4.413239185844177
0.32582582582582587,4.413704589873418
0.3265265265265266,4.4141716393728325
0.32722722722722725,4.414640339795485
0.32792792792792796,4.415110696623655
0.3286286286286286,4.415582715369003
0.32932932932932935,4.416056401572767
0.33003003003003006,4.4165317608059205
0.3307307307307308,4.417008798669371
0.3314314314314315,4.422500584395919
0.33213213213213216,4.4230128831704585
0.3328328328328329,4.423527260620874
0.33353353353353354,4.42404372591351
0.33423423423423426,4.424562288275108
0.334934934934935,4.425082956993282
0.3356356356356357,4.425605741417
0.33633633633633636,4.426130650957055
0.3370370370370371,4.426657695086566
0.3377377377377378,4.427186883341464
0.33843843843843846,4.4327310158895825
0.3391391391391392,4.433282158963936
0.3398398398398399,4.433835584843955
0.3405405405405406,4.434391304108951
0.3412412412412413,4.4349493274104494
0.341941941941942,4.435509665472769
0.34264264264264266,4.436072329093631
0.3433433433433434,4.436637329144755
0.34404404404404404,4.437204676572472
0.3447447447447448,4.442786778917092
0.34544544544544553,4.443375176551928
0.3461461461461462,4.443966047077934
0.3468468468468469,4.444559402369402
0.3475475475475476,4.445155254383754
0.3482482482482483,4.445753615162246
0.34894894894894896,4.446354496830684
0.34964964964964973,4.446957911600123
0.35035035035035034,4.452570086734822
0.3510510510510511,4.453195313193398
0.35175175175175183,4.453823204390214
0.3524524524524525,4.454453773531207
0.3531531531531532,4.455087033916947
0.3538538538538539,4.455722998943469
0.35455455455455465,4.456361682103086
0.35525525525525525,4.457003096985245
0.355955955955956,4.46265582076359
0.3566566566566567,4.463320340171294
0.3573573573573574,4.4639877348867865
0.35805805805805807,4.46465801962012
0.3587587587587588,4.465331209189329
0.35945945945945956,4.46600731852141
0.36016016016016017,4.466686362653296
0.36086086086086094,4.487634284397872
0.3615615615615616,4.489537263767724
0.3622622622622623,4.491461528550521
0.362962962962963,4.493024580213613
0.3636636636636637,4.494363541616003
0.36436436436436437,4.495708397987566
0.3650650650650651,4.497059180578026
0.3657657657657658,4.498431803755052
0.3664664664664665,4.499812244926317
0.36716716716716724,4.501198814711733
0.3678678678678679,4.502596770356965
0.3685685685685686,4.5040138654928
0.3692692692692693,4.505437300472109
0.36996996996997,4.506867109908563
0.3706706706706707,4.508317867389267
0.37137137137137144,4.509779327248321
0.3720720720720721,4.511247384320763
0.3727727727727728,4.51272910259634
0.37347347347347354,4.514229785040928
0.3741741741741742,4.515737297732692
0.3748748748748749,4.517252620678367
0.37557557557557564,4.518793770323061
0.37627627627627636,4.520341994013964
0.376976976976977,4.52189733212081
0.37767767767767774,4.523414938154435
0.3783783783783784,4.524929703174796
0.3790790790790791,4.526451422629895
0.3797797797797798,4.527954553972148
0.38048048048048055,4.529441615638696
0.38118118118118127,4.530935532500766
0.38188188188188193,4.532440245492325
0.38258258258258265,4.533970126104632
0.3832832832832833,4.535507152788455
0.38398398398398403,4.537051367610051
0.3846846846846847,4.538621074147782
0.38538538538538547,4.540199654590605
0.3860860860860861,4.541785684229202
0.38678678678678685,4.543394831843196
0.38748748748748757,4.545016514838395
0.38818818818818823,4.546645923226244
0.38888888888888895,4.548297548030752
0.3895895895895896,4.549963756515966
0.3902902902902904,4.5516379796569595
0.390990990990991,4.553335255290458
0.39169169169169177,4.5550474885528525
0.39239239239239243,4.556768039740851
0.39309309309309315,4.558514299089112
0.3937937937937938,4.560274125275047
0.39449449449449453,4.562042587490059
0.3951951951951953,4.563841330358396
0.3958958958958959,4.56565039155362
0.3965965965965967,4.567459787110593
0.39729729729729735,4.569237556488001
0.39799799799799807,4.571024139325138
0.39869869869869873,4.572803209165016
0.39939939939939945,4.5745637696075026
0.4001001001001001,4.576333107776704
0.4008008008008008,4.5781254159773885
0.40150150150150155,4.579938611439247
0.40220220220220226,4.581760979649265
0.402902902902903,4.583611079801505
0.40360360360360364,4.585475452980819
0.40430430430430436,4.587352102765594
0.405005005005005,4.589259817630725
0.40570570570570574,4.591177382825036
0.40640640640640646,4.593117373953807
0.4071071071071072,4.595079816693569
0.40780780780780784,4.597052508897036
0.40850850850850856,4.599060114652927
0.4092092092092093,4.601079307122727
0.40990990990990994,4.603121872082169
0.41061061061061066,4.605188906551814
0.4113113113113114,4.607268836242615
0.4120120120120121,4.609385108515479
0.41271271271271276,4.611512793876948
0.4134134134134135,4.613671877866104
0.41411411411411414,4.615850649640058
0.41481481481481486,4.618053352273514
0.4155155155155155,4.620284740417824
0.4162162162162163,4.6225338521423405
0.416916916916917,4.624819450733587
0.4176176176176177,4.627117891183641
0.4183183183183184,4.629459361897218
0.41901901901901906,4.631814036977839
0.4197197197197198,4.634209263483768
0.42042042042042044,4.636622019698499
0.4211211211211212,4.639074165557194
0.4218218218218218,4.641546832868955
0.4225225225225226,4.6440593116777835
0.42322322322322325,4.646593800677876
0.423923923923924,4.649170192729422
0.4246246246246247,4.651768499139226
0.42532532532532535,4.654412561597281
0.42602602602602613,4.657076771040942
0.42672672672672673,4.659792448716815
0.4274274274274275,4.662530561860016
0.42812812812812817,4.665316178498622
0.4288288288288289,4.668132676657762
0.42952952952952955,4.6709903866081754
0.43023023023023027,4.673889768722829
0.43093093093093104,4.676822038039728
0.43163163163163165,4.67980903513955
0.4323323323323324,4.6828284773511335
0.4330330330330331,4.6858980340332455
0.4337337337337338,4.68901325930904
0.43443443443443447,4.69216599028714
0.4351351351351352,4.695381122236821
0.43583583583583585,4.698638532132463
0.43653653653653657,4.701940681236792
0.4372372372372373,4.705308645844626
0.437937937937938,4.70872346622994
0.4386386386386387,4.712187420947595
0.4393393393393394,4.715721192627952
0.4400400400400401,4.719309970246874
0.44074074074074077,4.722954487698179
0.4414414414414415,4.726662631656399
0.4421421421421422,4.73044315220181
0.4428428428428429,4.7342864440141845
0.4435435435435436,4.738195221708914
0.4442442442442443,4.742172243118141
0.444944944944945,4.746231005661119
0.4456456456456457,4.75036371135868
0.4463463463463464,4.754570603865028
0.4470470470470471,4.7588528826959315
0.44774774774774784,4.763209830026949
0.4484484484484485,4.767635518042806
0.4491491491491492,4.772029277957481
0.4498498498498499,4.772486245058744
0.4505505505505506,4.772945429798161
0.45125125125125126,4.7734068465089035
0.45195195195195204,4.7738705096506
0.45265265265265275,4.7743364338107215
0.4533533533533534,4.774804633705996
0.45405405405405413,4.775275124183822
0.4547547547547548,4.775747920223718
0.4554554554554555,4.77622303693878
0.4561561561561562,4.776700489577165
0.45685685685685695,4.782905598204781
0.45755755755755756,4.785543716722709
0.45825825825825833,4.793255070884198
0.458958958958959,4.796060187223689
0.4596596596596597,4.803948764413854
0.46036036036036043,4.806898298431203
0.4610610610610611,4.818178570413165
0.46176176176176187,4.824940411464609
0.4624624624624625,4.831913577714248
0.46316316316316325,4.839149371007484
0.4638638638638639,4.846629442753231
0.46456456456456463,4.85440723636769
0.4652652652652653,4.86247505535277
0.465965965965966,4.870882694357772
0.4666666666666668,4.8796463990266385
0.4673673673673674,4.888787180985966
0.46806806806806817,4.898320657436024
0.46876876876876883,4.908139980182354
0.46946946946946955,4.912332310777972
0.4701701701701702,4.912993269477925
0.47087087087087093,4.913658073197869
0.4715715715715716,4.914326752985968
0.4722722722722723,4.914999340228791
0.472972972972973,4.915675866655923
0.47367367367367375,4.916356364344651
0.47437437437437446,4.922952760045574
0.4750750750750751,4.943034432524854
0.47577577577577584,4.959578557601498
0.4764764764764765,4.977990434507747
0.4771771771771772,4.998599942138438
0.47787787787787794,5.007345856720334
0.47857857857857866,5.008157192175577
0.4792792792792793,5.008973854860317
0.47997997997998004,5.009795894184108
0.4806806806806807,5.010623360172893
0.4813813813813814,5.011456303478613
0.48208208208208214,5.07089336760864
0.48278278278278286,5.0826126349711105
0.4834834834834836,5.08355038407863
0.48418418418418424,5.084494820279702
0.48488488488488496,5.085446011559103
0.4855855855855856,5.086404026829848
0.48628628628628634,5.152536198165078
0.486986986986987,5.153898494118485
0.4876876876876878,5.155297571926615
0.4883883883883885,5.156734931288636
0.48908908908908916,5.213884998285931
0.4897897897897899,5.216173273566664
0.49049049049049054,5.2695747822957415
0.49119119119119126,5.319841830228935
